year,State Code,state_name,Dist Name,Crop,area_1000_ha,production_1000_tons,yield_kg_per_ha
2012,13,WEST BENGAL,Nadia,SUNFLOWER,0.01,0.02,2000
2012,13,WEST BENGAL,Nadia,WHEAT,41.72,138.5,3319.75
2013,13,WEST BENGAL,Nadia,COTTON,0,0,0
2013,13,WEST BENGAL,Nadia,GROUNDNUT,7.5,15.9,2120
2013,13,WEST BENGAL,Nadia,OILSEEDS,114.3,141.5,1237.97
2013,13,WEST BENGAL,Nadia,RAPESEED AND MUSTARD,77.15,90.77,1176.54
2013,13,WEST BENGAL,Nadia,RICE,239.03,734.42,3072.5
2013,13,WEST BENGAL,Nadia,SAFFLOWER,0,0,0
2013,13,WEST BENGAL,Nadia,SESAMUM,29.18,34.64,1187.11
2013,13,WEST BENGAL,Nadia,SOYABEAN,0,0,0
2013,13,WEST BENGAL,Nadia,SUGARCANE,1.92,19.28,10041.67
2013,13,WEST BENGAL,Nadia,SUNFLOWER,0,0,0
2013,13,WEST BENGAL,Nadia,WHEAT,44.27,149.02,3366.16
2014,13,WEST BENGAL,Nadia,COTTON,0,0,0
2014,13,WEST BENGAL,Nadia,GROUNDNUT,7.08,13.07,1846.05
2014,13,WEST BENGAL,Nadia,OILSEEDS,111.2,139,1250
2014,13,WEST BENGAL,Nadia,RAPESEED AND MUSTARD,78.89,96.03,1217.26
2014,13,WEST BENGAL,Nadia,RICE,242.85,780.86,3215.4
2014,13,WEST BENGAL,Nadia,SAFFLOWER,0,0,0
2014,13,WEST BENGAL,Nadia,SESAMUM,24.55,29.59,1205.3
2014,13,WEST BENGAL,Nadia,SOYABEAN,0,0,0
2014,13,WEST BENGAL,Nadia,SUGARCANE,1.75,24.82,14182.86
2014,13,WEST BENGAL,Nadia,SUNFLOWER,0,0,0
2014,13,WEST BENGAL,Nadia,WHEAT,43.55,148.33,3405.97
2015,13,WEST BENGAL,Nadia,COTTON,0,0,0
2015,13,WEST BENGAL,Nadia,GROUNDNUT,4.34,8.24,1898.62
2015,13,WEST BENGAL,Nadia,OILSEEDS,0,0,0
2015,13,WEST BENGAL,Nadia,RAPESEED AND MUSTARD,77.05,92.78,1204.15
2015,13,WEST BENGAL,Nadia,RICE,237.13,743.07,3133.6
2015,13,WEST BENGAL,Nadia,SAFFLOWER,0,0,0
2015,13,WEST BENGAL,Nadia,SESAMUM,25.59,31.54,1232.51
2015,13,WEST BENGAL,Nadia,SOYABEAN,0,0,0
2015,13,WEST BENGAL,Nadia,SUGARCANE,2.08,13.95,6711.83
2015,13,WEST BENGAL,Nadia,SUNFLOWER,0.01,0.02,2000
2015,13,WEST BENGAL,Nadia,WHEAT,37.23,92.26,2478.11
2016,13,WEST BENGAL,Nadia,COTTON,0,0,0
2016,13,WEST BENGAL,Nadia,GROUNDNUT,5.8,11.09,1911.41
2016,13,WEST BENGAL,Nadia,OILSEEDS,0,0,0
2016,13,WEST BENGAL,Nadia,RAPESEED AND MUSTARD,71.22,85.33,1198.07
2016,13,WEST BENGAL,Nadia,RICE,226.16,733.95,3245.22
2016,13,WEST BENGAL,Nadia,SAFFLOWER,0,0,0
2016,13,WEST BENGAL,Nadia,SESAMUM,26.32,27.06,1027.92
2016,13,WEST BENGAL,Nadia,SOYABEAN,0,0,0
2016,13,WEST BENGAL,Nadia,SUGARCANE,2.69,19.81,7367.61
2016,13,WEST BENGAL,Nadia,SUNFLOWER,0.01,0.02,1545.45
2016,13,WEST BENGAL,Nadia,WHEAT,35.26,113.11,3207.95
2017,13,WEST BENGAL,Nadia,COTTON,0,0,0
2017,13,WEST BENGAL,Nadia,GROUNDNUT,4.47,8.23,1840.56
2017,13,WEST BENGAL,Nadia,OILSEEDS,0,0,0
2017,13,WEST BENGAL,Nadia,RAPESEED AND MUSTARD,87.89,94.41,1074.18
2017,13,WEST BENGAL,Nadia,RICE,242.66,804.3,3314.53
2017,13,WEST BENGAL,Nadia,SAFFLOWER,0,0,0
2017,13,WEST BENGAL,Nadia,SESAMUM,29.47,29.41,997.76
2017,13,WEST BENGAL,Nadia,SOYABEAN,0,0,0
2017,13,WEST BENGAL,Nadia,SUGARCANE,2.38,20.84,8750.76
2017,13,WEST BENGAL,Nadia,SUNFLOWER,0.01,0.02,1900
2017,13,WEST BENGAL,Nadia,WHEAT,0,0,0
2010,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2010,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.17,0.26,1529.41
2010,13,WEST BENGAL,Murshidabad,OILSEEDS,106.66,112.49,1054.66
2010,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,88.69,97.74,1102.04
2010,13,WEST BENGAL,Murshidabad,RICE,304.18,861.73,2832.96
2010,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2010,13,WEST BENGAL,Murshidabad,SESAMUM,17.71,14.4,813.1
2010,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2010,13,WEST BENGAL,Murshidabad,SUGARCANE,5.54,39.93,7207.58
2010,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.08,0.08,1000
2010,13,WEST BENGAL,Murshidabad,WHEAT,96.39,286.36,2970.85
2011,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2011,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.26,0.79,3038.46
2011,13,WEST BENGAL,Murshidabad,OILSEEDS,97.64,96.81,991.5
2011,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,81.41,81.18,997.17
2011,13,WEST BENGAL,Murshidabad,RICE,351.02,957.31,2727.22
2011,13,WEST BENGAL,Murshidabad,SAFFLOWER,0.04,0.04,1000
2011,13,WEST BENGAL,Murshidabad,SESAMUM,15.73,14.64,930.71
2011,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2011,13,WEST BENGAL,Murshidabad,SUGARCANE,3.71,21.49,5792.45
2011,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.11,0.12,1090.91
2011,13,WEST BENGAL,Murshidabad,WHEAT,97.15,275.7,2837.88
2012,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2012,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.49,1.48,3020.41
2012,13,WEST BENGAL,Murshidabad,OILSEEDS,106.4,109.4,1028.2
2012,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,87.11,94.68,1086.9
2012,13,WEST BENGAL,Murshidabad,RICE,352.39,973.7,2763.13
2012,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2012,13,WEST BENGAL,Murshidabad,SESAMUM,18.61,13.19,708.76
2012,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2012,13,WEST BENGAL,Murshidabad,SUGARCANE,3.71,30.24,8150.94
2012,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.04,0.05,1250
2012,13,WEST BENGAL,Murshidabad,WHEAT,99.24,285.34,2875.25
2013,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2013,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.48,1.45,3020.83
2013,13,WEST BENGAL,Murshidabad,OILSEEDS,106.6,114.8,1076.92
2013,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,87.18,95.89,1099.91
2013,13,WEST BENGAL,Murshidabad,RICE,350.73,1116.7,3183.93
2013,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2013,13,WEST BENGAL,Murshidabad,SESAMUM,18.71,17.35,927.31
2013,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2013,13,WEST BENGAL,Murshidabad,SUGARCANE,3.78,27.16,7185.19
2013,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.06,0.06,1000
2013,13,WEST BENGAL,Murshidabad,WHEAT,104.32,288.33,2763.9
2014,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2014,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.5,1.34,2680
2014,13,WEST BENGAL,Murshidabad,OILSEEDS,110.1,124.7,1132.61
2014,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,88.63,104.3,1176.8
2014,13,WEST BENGAL,Murshidabad,RICE,367.46,1190.49,3239.78
2014,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2014,13,WEST BENGAL,Murshidabad,SESAMUM,20.64,18.84,912.79
2014,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2014,13,WEST BENGAL,Murshidabad,SUGARCANE,4.28,31.3,7313.08
2014,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.07,0.07,1000
2014,13,WEST BENGAL,Murshidabad,WHEAT,104.91,300.5,2864.36
2015,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2015,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.28,0.83,2964.29
2015,13,WEST BENGAL,Murshidabad,OILSEEDS,0,0,0
2015,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,95.21,112.03,1176.66
2015,13,WEST BENGAL,Murshidabad,RICE,383,1257.25,3282.64
2015,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2015,13,WEST BENGAL,Murshidabad,SESAMUM,21.25,15.8,743.53
2015,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2015,13,WEST BENGAL,Murshidabad,SUGARCANE,2.4,16.08,6711.85
2015,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.08,0.08,1000
2015,13,WEST BENGAL,Murshidabad,WHEAT,117.5,217.34,1849.7
2016,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2016,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.27,0.86,3220.97
2016,13,WEST BENGAL,Murshidabad,OILSEEDS,0,0,0
2016,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,92.14,121.2,1315.35
2016,13,WEST BENGAL,Murshidabad,RICE,375.29,1235.66,3292.58
2016,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2016,13,WEST BENGAL,Murshidabad,SESAMUM,21.74,18.28,840.77
2016,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2016,13,WEST BENGAL,Murshidabad,SUGARCANE,3.14,21.61,6881.18
2016,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.09,0.1,1086.02
2016,13,WEST BENGAL,Murshidabad,WHEAT,106.15,279.81,2636.05
2017,13,WEST BENGAL,Murshidabad,COTTON,0,0,0
2017,13,WEST BENGAL,Murshidabad,GROUNDNUT,0.09,0.21,2465.12
2017,13,WEST BENGAL,Murshidabad,OILSEEDS,0,0,0
2017,13,WEST BENGAL,Murshidabad,RAPESEED AND MUSTARD,129.26,167.34,1294.58
2017,13,WEST BENGAL,Murshidabad,RICE,367.54,1178.19,3205.58
2017,13,WEST BENGAL,Murshidabad,SAFFLOWER,0,0,0
2017,13,WEST BENGAL,Murshidabad,SESAMUM,23,19.79,860.68
2017,13,WEST BENGAL,Murshidabad,SOYABEAN,0,0,0
2017,13,WEST BENGAL,Murshidabad,SUGARCANE,3.24,27.52,8484.95
2017,13,WEST BENGAL,Murshidabad,SUNFLOWER,0.04,0.04,951.22
2017,13,WEST BENGAL,Murshidabad,WHEAT,0.06,0.19,3048.39
2010,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2010,13,WEST BENGAL,Burdwan,GROUNDNUT,2.25,4.37,1942.22
2010,13,WEST BENGAL,Burdwan,OILSEEDS,39.51,37.58,951.15
2010,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,20.28,20.09,990.63
2010,13,WEST BENGAL,Burdwan,RICE,562.86,1665.94,2959.78
2010,13,WEST BENGAL,Burdwan,SAFFLOWER,0.01,0,0
2010,13,WEST BENGAL,Burdwan,SESAMUM,16.93,13.03,769.64
2010,13,WEST BENGAL,Burdwan,SOYABEAN,0.01,0,0
2010,13,WEST BENGAL,Burdwan,SUGARCANE,1.19,11.34,9529.41
2010,13,WEST BENGAL,Burdwan,SUNFLOWER,0.05,0.08,1600
2010,13,WEST BENGAL,Burdwan,WHEAT,1.06,2.32,2188.68
2011,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2011,13,WEST BENGAL,Burdwan,GROUNDNUT,2.18,3.96,1816.51
2011,13,WEST BENGAL,Burdwan,OILSEEDS,36.28,34.65,955.07
2011,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,20.28,17.57,866.37
2011,13,WEST BENGAL,Burdwan,RICE,592.8,1749.32,2950.94
2011,13,WEST BENGAL,Burdwan,SAFFLOWER,0.01,0,0
2011,13,WEST BENGAL,Burdwan,SESAMUM,13.74,13.02,947.6
2011,13,WEST BENGAL,Burdwan,SOYABEAN,0.02,0.01,500
2011,13,WEST BENGAL,Burdwan,SUGARCANE,1.47,6.64,4517.01
2011,13,WEST BENGAL,Burdwan,SUNFLOWER,0.05,0.09,1800
2011,13,WEST BENGAL,Burdwan,WHEAT,2.72,6.56,2411.76
2012,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2012,13,WEST BENGAL,Burdwan,GROUNDNUT,2.25,4.33,1924.44
2012,13,WEST BENGAL,Burdwan,OILSEEDS,36.1,42,1163.43
2012,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,21.84,25.51,1168.04
2012,13,WEST BENGAL,Burdwan,RICE,593.42,1922.46,3239.63
2012,13,WEST BENGAL,Burdwan,SAFFLOWER,0,0,0
2012,13,WEST BENGAL,Burdwan,SESAMUM,11.88,11.96,1006.73
2012,13,WEST BENGAL,Burdwan,SOYABEAN,0.02,0.01,500
2012,13,WEST BENGAL,Burdwan,SUGARCANE,1.53,6.95,4542.48
2012,13,WEST BENGAL,Burdwan,SUNFLOWER,0.13,0.18,1384.62
2012,13,WEST BENGAL,Burdwan,WHEAT,2.01,5.75,2860.7
2013,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2013,13,WEST BENGAL,Burdwan,GROUNDNUT,2.51,4.43,1764.94
2013,13,WEST BENGAL,Burdwan,OILSEEDS,41.1,43,1046.23
2013,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,23.21,23.52,1013.36
2013,13,WEST BENGAL,Burdwan,RICE,604.19,2016.62,3337.72
2013,13,WEST BENGAL,Burdwan,SAFFLOWER,0.01,0.01,1000
2013,13,WEST BENGAL,Burdwan,SESAMUM,15.63,15.06,963.53
2013,13,WEST BENGAL,Burdwan,SOYABEAN,0.01,0.01,1000
2013,13,WEST BENGAL,Burdwan,SUGARCANE,1.58,10.16,6430.38
2013,13,WEST BENGAL,Burdwan,SUNFLOWER,0.05,0.07,1400
2013,13,WEST BENGAL,Burdwan,WHEAT,1.84,4.95,2690.22
2014,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2014,13,WEST BENGAL,Burdwan,GROUNDNUT,2.29,4.6,2008.73
2014,13,WEST BENGAL,Burdwan,OILSEEDS,42,42.4,1009.52
2014,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,22.32,22.09,989.7
2014,13,WEST BENGAL,Burdwan,RICE,583.28,1896.03,3250.63
2014,13,WEST BENGAL,Burdwan,SAFFLOWER,0.01,0.01,1000
2014,13,WEST BENGAL,Burdwan,SESAMUM,17.13,15.57,908.93
2014,13,WEST BENGAL,Burdwan,SOYABEAN,0.01,0.01,1000
2014,13,WEST BENGAL,Burdwan,SUGARCANE,1.44,11.38,7902.78
2014,13,WEST BENGAL,Burdwan,SUNFLOWER,0.08,0.11,1375
2014,13,WEST BENGAL,Burdwan,WHEAT,2.69,7.72,2869.89
2015,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2015,13,WEST BENGAL,Burdwan,GROUNDNUT,2.37,5.13,2164.56
2015,13,WEST BENGAL,Burdwan,OILSEEDS,0,0,0
2015,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,23.96,23,959.93
2015,13,WEST BENGAL,Burdwan,RICE,578.47,1949.43,3369.98
2015,13,WEST BENGAL,Burdwan,SAFFLOWER,0,0,0
2015,13,WEST BENGAL,Burdwan,SESAMUM,18.21,13.89,762.77
2015,13,WEST BENGAL,Burdwan,SOYABEAN,0.01,0.01,769.23
2015,13,WEST BENGAL,Burdwan,SUGARCANE,1.99,13.65,6870.75
2015,13,WEST BENGAL,Burdwan,SUNFLOWER,0.09,0.12,1333.33
2015,13,WEST BENGAL,Burdwan,WHEAT,1.52,3.44,2263.16
2016,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2016,13,WEST BENGAL,Burdwan,GROUNDNUT,2.42,5.45,2251.34
2016,13,WEST BENGAL,Burdwan,OILSEEDS,0,0,0
2016,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,23.29,22.9,983.12
2016,13,WEST BENGAL,Burdwan,RICE,493.44,1514.45,3069.16
2016,13,WEST BENGAL,Burdwan,SAFFLOWER,0.01,0,714.29
2016,13,WEST BENGAL,Burdwan,SESAMUM,17.35,15.48,892.02
2016,13,WEST BENGAL,Burdwan,SOYABEAN,0.01,0.01,800
2016,13,WEST BENGAL,Burdwan,SUGARCANE,2.48,15.87,6408.64
2016,13,WEST BENGAL,Burdwan,SUNFLOWER,0.09,0.13,1439.56
2016,13,WEST BENGAL,Burdwan,WHEAT,1.47,3.42,2322.91
2017,13,WEST BENGAL,Burdwan,COTTON,0,0,0
2017,13,WEST BENGAL,Burdwan,GROUNDNUT,2.16,5.76,2672.69
2017,13,WEST BENGAL,Burdwan,OILSEEDS,0,0,0
2017,13,WEST BENGAL,Burdwan,RAPESEED AND MUSTARD,31.91,34.33,1075.68
2017,13,WEST BENGAL,Burdwan,RICE,520.61,1597.43,3068.36
2017,13,WEST BENGAL,Burdwan,SAFFLOWER,0.01,0.01,750
2017,13,WEST BENGAL,Burdwan,SESAMUM,18.12,16.08,887.5
2017,13,WEST BENGAL,Burdwan,SOYABEAN,0,0,0
2017,13,WEST BENGAL,Burdwan,SUGARCANE,2.03,12.93,6369.61
2017,13,WEST BENGAL,Burdwan,SUNFLOWER,0.08,0.12,1404.76
2017,13,WEST BENGAL,Burdwan,WHEAT,3.42,9.12,2668.42
2010,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2010,13,WEST BENGAL,Birbhum,GROUNDNUT,0.09,0.12,1333.33
2010,13,WEST BENGAL,Birbhum,OILSEEDS,37.99,33.26,875.49
2010,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,32.36,29.15,900.8
2010,13,WEST BENGAL,Birbhum,RICE,249.03,747.95,3003.45
2010,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.02,1000
2010,13,WEST BENGAL,Birbhum,SESAMUM,5.28,3.92,742.42
2010,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,500
2010,13,WEST BENGAL,Birbhum,SUGARCANE,0.65,5.81,8938.46
2010,13,WEST BENGAL,Birbhum,SUNFLOWER,0.06,0.03,500
2010,13,WEST BENGAL,Birbhum,WHEAT,32.95,88.05,2672.23
2011,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2011,13,WEST BENGAL,Birbhum,GROUNDNUT,0.01,0.01,1000
2011,13,WEST BENGAL,Birbhum,OILSEEDS,37.91,32.83,866
2011,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,32.28,29.81,923.48
2011,13,WEST BENGAL,Birbhum,RICE,386.88,1126.8,2912.53
2011,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.01,500
2011,13,WEST BENGAL,Birbhum,SESAMUM,5.42,2.95,544.28
2011,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,500
2011,13,WEST BENGAL,Birbhum,SUGARCANE,0.84,7.25,8630.95
2011,13,WEST BENGAL,Birbhum,SUNFLOWER,0.04,0.04,1000
2011,13,WEST BENGAL,Birbhum,WHEAT,33,86.19,2611.82
2012,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2012,13,WEST BENGAL,Birbhum,GROUNDNUT,0.06,0.07,1166.67
2012,13,WEST BENGAL,Birbhum,OILSEEDS,36.7,33.2,904.63
2012,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,31.34,29.27,933.95
2012,13,WEST BENGAL,Birbhum,RICE,372.09,1084.23,2913.89
2012,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.01,500
2012,13,WEST BENGAL,Birbhum,SESAMUM,5.07,3.73,735.7
2012,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,500
2012,13,WEST BENGAL,Birbhum,SUGARCANE,0.84,5.38,6404.76
2012,13,WEST BENGAL,Birbhum,SUNFLOWER,0.07,0.07,1000
2012,13,WEST BENGAL,Birbhum,WHEAT,32.38,91.69,2831.69
2013,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2013,13,WEST BENGAL,Birbhum,GROUNDNUT,0.05,0.05,1000
2013,13,WEST BENGAL,Birbhum,OILSEEDS,39,38.5,987.18
2013,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,33.5,34.45,1028.36
2013,13,WEST BENGAL,Birbhum,RICE,384.61,1274.1,3312.71
2013,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.01,500
2013,13,WEST BENGAL,Birbhum,SESAMUM,5.09,3.86,758.35
2013,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,500
2013,13,WEST BENGAL,Birbhum,SUGARCANE,0.76,5.08,6684.21
2013,13,WEST BENGAL,Birbhum,SUNFLOWER,0.07,0.07,1000
2013,13,WEST BENGAL,Birbhum,WHEAT,34.58,99.44,2875.65
2014,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2014,13,WEST BENGAL,Birbhum,GROUNDNUT,0.11,0.11,1000
2014,13,WEST BENGAL,Birbhum,OILSEEDS,40,33,825
2014,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,34.47,28.61,830
2014,13,WEST BENGAL,Birbhum,RICE,384.73,1261.88,3279.91
2014,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.01,500
2014,13,WEST BENGAL,Birbhum,SESAMUM,5.02,4.16,828.69
2014,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,500
2014,13,WEST BENGAL,Birbhum,SUGARCANE,0.72,6.08,8444.44
2014,13,WEST BENGAL,Birbhum,SUNFLOWER,0.06,0.06,1000
2014,13,WEST BENGAL,Birbhum,WHEAT,33.48,95.69,2858.12
2015,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2015,13,WEST BENGAL,Birbhum,GROUNDNUT,0.09,0.1,1111.11
2015,13,WEST BENGAL,Birbhum,OILSEEDS,0,0,0
2015,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,35.87,32.01,892.39
2015,13,WEST BENGAL,Birbhum,RICE,399.51,1340.67,3355.79
2015,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.01,500
2015,13,WEST BENGAL,Birbhum,SESAMUM,5.23,3.7,707.46
2015,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,547.62
2015,13,WEST BENGAL,Birbhum,SUGARCANE,0.73,6.56,8954.71
2015,13,WEST BENGAL,Birbhum,SUNFLOWER,0.07,0.06,857.14
2015,13,WEST BENGAL,Birbhum,WHEAT,33.81,92.51,2736.17
2016,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2016,13,WEST BENGAL,Birbhum,GROUNDNUT,0.1,0.11,1090
2016,13,WEST BENGAL,Birbhum,OILSEEDS,0,0,0
2016,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,33.26,30.6,920.17
2016,13,WEST BENGAL,Birbhum,RICE,401.63,1309.02,3259.3
2016,13,WEST BENGAL,Birbhum,SAFFLOWER,0.02,0.01,450
2016,13,WEST BENGAL,Birbhum,SESAMUM,5.91,3.79,641.53
2016,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,558.14
2016,13,WEST BENGAL,Birbhum,SUGARCANE,1.12,8.28,7408.51
2016,13,WEST BENGAL,Birbhum,SUNFLOWER,0.07,0.07,956.52
2016,13,WEST BENGAL,Birbhum,WHEAT,29.35,81.05,2761.37
2017,13,WEST BENGAL,Birbhum,COTTON,0,0,0
2017,13,WEST BENGAL,Birbhum,GROUNDNUT,0.09,0.19,2100
2017,13,WEST BENGAL,Birbhum,OILSEEDS,0,0,0
2017,13,WEST BENGAL,Birbhum,RAPESEED AND MUSTARD,32.86,31.97,973.07
2017,13,WEST BENGAL,Birbhum,RICE,423.81,1376.11,3246.97
2017,13,WEST BENGAL,Birbhum,SAFFLOWER,0.01,0.01,846.15
2017,13,WEST BENGAL,Birbhum,SESAMUM,6.03,6.3,1044.41
2017,13,WEST BENGAL,Birbhum,SOYABEAN,0.04,0.02,550
2017,13,WEST BENGAL,Birbhum,SUGARCANE,0.58,5.23,8977.36
2017,13,WEST BENGAL,Birbhum,SUNFLOWER,0.03,0.05,1393.94
2017,13,WEST BENGAL,Birbhum,WHEAT,35.12,99.7,2839.1
2010,13,WEST BENGAL,Bankura,COTTON,0,0,0
2010,13,WEST BENGAL,Bankura,GROUNDNUT,0.61,0.87,1426.23
2010,13,WEST BENGAL,Bankura,OILSEEDS,26.68,20.87,782.23
2010,13,WEST BENGAL,Bankura,RAPESEED AND MUSTARD,8.19,6.69,816.85
2010,13,WEST BENGAL,Bankura,RICE,198.02,507.49,2562.82
2010,13,WEST BENGAL,Bankura,SAFFLOWER,0,0,0
2010,13,WEST BENGAL,Bankura,SESAMUM,17.4,12.45,715.52
2010,13,WEST BENGAL,Bankura,SOYABEAN,0,0,0
2010,13,WEST BENGAL,Bankura,SUGARCANE,0,0,0
2010,13,WEST BENGAL,Bankura,SUNFLOWER,0.47,0.86,1829.79
2010,13,WEST BENGAL,Bankura,WHEAT,3.01,6.84,2272.43
2011,13,WEST BENGAL,Bankura,COTTON,0,0,0
2011,13,WEST BENGAL,Bankura,GROUNDNUT,0.51,0.97,1901.96
2011,13,WEST BENGAL,Bankura,OILSEEDS,30.82,26.05,845.23
2011,13,WEST BENGAL,Bankura,RAPESEED AND MUSTARD,10.17,8.11,797.44
2011,13,WEST BENGAL,Bankura,RICE,376.99,1119.51,2969.6
2011,13,WEST BENGAL,Bankura,SAFFLOWER,0,0,0
2011,13,WEST BENGAL,Bankura,SESAMUM,19.89,16.6,834.59
2011,13,WEST BENGAL,Bankura,SOYABEAN,0,0,0
2011,13,WEST BENGAL,Bankura,SUGARCANE,0.01,0.21,21000
2011,13,WEST BENGAL,Bankura,SUNFLOWER,0.25,0.36,1440
2011,13,WEST BENGAL,Bankura,WHEAT,2.73,6.49,2377.29
2012,13,WEST BENGAL,Bankura,COTTON,0,0,0
2012,13,WEST BENGAL,Bankura,GROUNDNUT,0.59,1.06,1796.61
2012,13,WEST BENGAL,Bankura,OILSEEDS,32.1,30.4,947.04
2012,13,WEST BENGAL,Bankura,RAPESEED AND MUSTARD,11.14,8.98,806.1
2012,13,WEST BENGAL,Bankura,RICE,376.29,1033.74,2747.19
2012,13,WEST BENGAL,Bankura,SAFFLOWER,0,0,0
2012,13,WEST BENGAL,Bankura,SESAMUM,19.63,19.25,980.64
2012,13,WEST BENGAL,Bankura,SOYABEAN,0,0,0
2012,13,WEST BENGAL,Bankura,SUGARCANE,0,0.01,0
2012,13,WEST BENGAL,Bankura,SUNFLOWER,0.7,1.17,1671.43
2012,13,WEST BENGAL,Bankura,WHEAT,2.69,6.11,2271.38
2013,13,WEST BENGAL,Bankura,COTTON,0,0,0
2013,13,WEST BENGAL,Bankura,GROUNDNUT,0.58,0.83,1431.03
2013,13,WEST BENGAL,Bankura,OILSEEDS,30.9,25.1,812.3
2013,13,WEST BENGAL,Bankura,RAPESEED AND MUSTARD,11.26,8.74,776.2
2013,13,WEST BENGAL,Bankura,RICE,377.61,1045.36,2768.36
